29.88,995.77,42.58,415919297,-935560267,242787,3
29.88,995.77,42.57,415919320,-935560273,242823,3
29.88,995.75,42.55,415919338,-935560296,242856,3
29.88,995.79,42.58,415919356,-935560343,242864,3
29.89,995.75,42.57,415919356,-935560370,243057,3
29.89,995.73,42.6,415919348,-935560378,243093,3
29.88,995.78,42.53,415919335,-935560374,243150,3
29.89,995.79,42.6,415919323,-935560366,243231,3
29.89,995.81,42.57,415919320,-935560371,243187,3
29.89,995.79,42.53,415919321,-935560387,243211,3
29.89,995.78,42.56,415919318,-935560399,243388,3
29.89,995.82,42.55,415919320,-935560413,243419,3
29.89,995.68,42.55,415919317,-935560423,243501,3
29.89,995.73,42.57,415919309,-935560428,243520,3
29.9,995.83,42.57,415919297,-935560428,243478,3
29.9,995.85,42.58,415919285,-935560421,243546,3
29.9,995.76,42.59,415919284,-935560414,243467,3
29.91,995.82,42.53,415919286,-935560413,243415,3
29.9,995.75,42.57,415919290,-935560415,243397,3
29.9,995.72,42.57,415919289,-935560417,243557,3
29.9,995.72,42.58,415919293,-935560419,243376,3
29.91,995.76,42.6,415919293,-935560419,243237,3
29.91,995.82,42.6,415919287,-935560415,243160,3
29.91,995.82,42.55,415919288,-935560400,243097,3
29.91,995.79,42.54,415919294,-935560386,243086,3
29.91,995.78,42.6,415919302,-935560387,243101,3
29.91,995.81,42.56,415919316,-935560390,243037,3
29.91,995.78,42.57,415919331,-935560390,243026,3
29.92,995.74,42.57,415919341,-935560389,243042,3
29.92,995.78,42.57,415919344,-935560390,243108,3
29.92,995.82,42.54,415919345,-935560389,243075,3
29.92,995.8,42.57,415919343,-935560387,243044,3
29.92,995.77,42.59,415919343,-935560382,243015,3
29.92,995.77,42.57,415919336,-935560381,243054,3
29.92,995.82,42.55,415919326,-935560381,243166,3
29.92,995.81,42.59,415919318,-935560385,243256,3
29.92,995.79,42.59,415919309,-935560385,243432,3
29.92,995.77,42.61,415919305,-935560382,243543,3
29.93,995.76,42.56,415919308,-935560386,243483,3
29.93,995.78,42.57,415919310,-935560393,243547,3
29.93,995.75,42.58,415919312,-935560402,243583,3
29.93,995.77,42.55,415919306,-935560400,243637,3
29.93,995.77,42.61,415919301,-935560396,243702,3
29.93,995.78,42.59,415919295,-935560385,243770,3
29.93,995.82,42.6,415919288,-935560376,243825,3
29.94,995.77,42.55,415919284,-935560369,243818,3
29.94,995.74,42.61,415919278,-935560360,244383,3
29.94,995.54,42.6,415919276,-935560385,246215,3
29.96,995.18,42.59,415919295,-935560457,249755,3
29.96,994.61,42.56,415919368,-935560565,254489,3
29.96,993.99,42.51,415919503,-935560684,260370,3
29.97,993.26,42.57,415919677,-935560788,266778,3
29.97,992.49,42.54,415919901,-935560902,273289,3
29.98,991.73,42.49,415920196,-935561027,279386,3
30.03,991.29,42.52,415920571,-935561127,284456,3
30.1,991.09,42.45,415921016,-935561181,288859,3
30.14,990.09,42.33,415921484,-935561265,293607,3
30.11,989.46,42.27,415921885,-935561514,298567,3
30.1,988.89,42.24,415922156,-935561986,303691,3
30.14,988.53,42.24,415922298,-935562507,309512,3
30.13,987.5,42.22,415922389,-935562836,315886,3
30.12,986.65,42.17,415922522,-935562913,322500,3
30.11,985.88,42.23,415922709,-935562874,329319,3
30.11,985.1,42.17,415922815,-935562887,336150,3
30.11,984.4,42.21,415922745,-935562942,341953,3
30.12,983.88,42.2,415922564,-935562899,347645,3
30.22,983.32,42.25,415922568,-935562670,353467,3
30.26,982.45,42.23,415922942,-935562362,358402,3
30.22,981.93,42.18,415923534,-935562190,363474,3
30.22,981.24,42.14,415923945,-935562231,369563,3
30.21,980.69,42.17,415923972,-935562371,375104,3
30.26,980.16,42.16,415923790,-935562435,380885,3
30.31,979.25,42.23,415923781,-935562473,387435,3
30.27,978.57,42.2,415924106,-935562629,393154,3
30.26,977.97,42.17,415924637,-935562934,398944,3
30.25,977.28,42.19,415925083,-935563236,405616,3
30.27,976.44,42.18,415925306,-935563348,412245,3
30.27,975.67,42.13,415925518,-935563193,418576,3
30.26,975.04,42.12,415925983,-935562813,423213,3
30.26,974.89,42.17,415926798,-935562444,426364,3
30.26,974.28,42.22,415927697,-935562389,431176,3
30.27,973.65,42.18,415928295,-935562568,436255,3
30.26,973.14,42.18,415928574,-935562771,441207,3
30.27,972.45,42.18,415928918,-935562952,447119,3
30.27,972.11,42.18,415929566,-935563208,452385,3
30.33,972.1,42.16,415930395,-935563613,458152,3
30.47,970.52,42.17,415931042,-935564054,464512,3
30.4,969.99,42.11,415931344,-935564367,469726,3
30.37,969.5,42.12,415931507,-935564488,475107,3
30.37,968.61,42.11,415931854,-935564536,481198,3
30.36,968.01,42.13,415932485,-935564640,487027,3
30.41,968.53,42.16,415933241,-935564777,493025,3
30.4,966.63,42.15,415933948,-935564817,498917,3
30.38,966.01,42.12,415934581,-935564691,504283,3
30.5,965.57,42.1,415935236,-935564461,509337,3
30.48,964.86,42.07,415935976,-935564250,513934,3
30.46,964.4,42.04,415936750,-935564088,518415,3
30.44,963.9,42.05,415937478,-935563959,523149,3
30.43,963.4,42.03,415938156,-935563901,528209,3
30.44,962.76,42.05,415938847,-935563985,533507,3
30.45,962.34,42.12,415939578,-935564245,538874,3
30.64,961.79,42.07,415940288,-935564622,544234,3
30.62,960.93,42.01,415940878,-935565017,549343,3
30.57,960.41,41.92,415941293,-935565412,554028,3
30.54,959.9,41.94,415941561,-935565818,558702,3
30.54,959.78,42.01,415941776,-935566174,563664,3
30.56,958.74,42,415942016,-935566362,568852,3
30.54,958.17,42,415942305,-935566339,573987,3
30.53,957.59,41.96,415942619,-935566154,579129,3
30.52,957.04,41.96,415942953,-935565931,584403,3
30.52,956.44,41.98,415943320,-935565745,589417,3
30.66,956.08,41.98,415943752,-935565561,593884,3
30.66,955.39,41.98,415944276,-935565364,598216,3
30.62,954.9,41.93,415944866,-935565277,603021,3
30.6,954.34,41.92,415945437,-935565407,608190,3
30.59,953.69,41.96,415945924,-935565698,613628,3
30.58,953.06,41.94,415946315,-935566016,619253,3
30.58,952.51,41.95,415946640,-935566307,624666,3
30.57,951.96,41.96,415946910,-935566627,629734,3
30.59,951.48,42.02,415947108,-935567018,634550,3
30.67,951.14,42.04,415947238,-935567413,639393,3
30.66,950.43,41.97,415947338,-935567664,644339,3
30.64,949.87,41.94,415947438,-935567702,649194,3
30.64,949.29,41.9,415947558,-935567600,654115,3
30.63,948.67,41.88,415947743,-935567469,659385,3
30.62,948.04,41.86,415948043,-935567369,664891,3
30.62,947.46,41.86,415948494,-935567311,670302,3
30.62,946.86,41.92,415949641,-935567427,681092,3
30.79,945.92,41.76,415950177,-935567667,686078,3
30.75,945.34,41.67,415950695,-935568026,690758,3
30.72,944.87,41.61,415951207,-935568474,695311,3
30.72,944.27,41.69,415951641,-935568941,700128,3
30.71,943.75,41.69,415951921,-935569345,705143,3
30.7,943.14,41.72,415952086,-935569617,710555,3
30.69,942.53,41.72,415952269,-935569756,716289,3
30.69,941.9,41.76,415952545,-935569853,722140,3
30.7,941.47,41.78,415952869,-935569982,728080,3
30.84,940.85,41.79,415953123,-935570120,733908,3
30.79,940.06,41.73,415953269,-935570167,739238,3
30.76,939.52,41.7,415953381,-935570059,743860,3
30.77,939.37,41.69,415953570,-935569850,748327,3
30.77,938.56,41.72,415953894,-935569667,752935,3
30.76,937.98,41.77,415954324,-935569592,758018,3
30.75,937.4,41.71,415954804,-935569623,763431,3
30.74,936.82,41.76,415955319,-935569726,768880,3
30.73,936.2,41.75,415955884,-935569935,774015,3
30.73,935.69,41.81,415956478,-935570323,778640,3
30.73,935.16,41.82,415957008,-935570867,783352,3
30.73,934.65,41.77,415957404,-935571406,788520,3
30.74,934.14,41.78,415957708,-935571823,794070,3
30.81,933.65,41.77,415957979,-935572172,799618,3
30.78,932.85,41.71,415958205,-935572585,804561,3
30.78,932.38,41.68,415958327,-935573067,808906,3
30.77,931.94,41.65,415958365,-935573470,813228,3
30.78,931.52,41.65,415958450,-935573646,817815,3
30.89,931.17,41.69,415958675,-935573641,822706,3
30.87,930.39,41.7,415959019,-935573621,828070,3
30.84,929.74,41.68,415959427,-935573712,833700,3
30.84,929.14,41.68,415959889,-935573893,839399,3
30.85,921.79,41.62,415965533,-935577461,911332,3
30.84,920.89,41.63,415966043,-935577654,916962,3
30.84,920.31,41.62,415966637,-935577786,921523,3
30.84,919.86,41.62,415967311,-935577938,925527,3
30.84,919.45,41.62,415967955,-935578257,929713,3
30.84,919.01,41.61,415968442,-935578759,934220,3
30.91,918.76,41.65,415968752,-935579292,939253,3
31,920.71,41.64,415968997,-935579709,944775,3
31.05,917.27,41.51,415969258,-935579962,950552,3
30.99,916.58,41.45,415969541,-935580099,956469,3
30.96,915.98,41.42,415969826,-935580174,962582,3
30.95,915.29,41.39,415970122,-935580268,968902,3
30.94,914.54,41.41,415970495,-935580477,975181,3
30.94,913.88,41.43,415970975,-935580830,980977,3
30.94,913.37,41.42,415971541,-935581247,986773,3
30.98,912.64,41.39,415972092,-935581555,992838,3
30.97,912.02,41.33,415972538,-935581696,998973,3
30.97,911.44,41.33,415972901,-935581850,1005179,3
30.96,910.68,41.37,415973273,-935582257,1010693,3
30.97,910.16,41.36,415973697,-935582979,1015146,3
30.99,909.63,41.34,415974098,-935583749,1020247,3
30.98,909.02,41.32,415974419,-935584246,1025822,3
30.97,908.46,41.32,415974657,-935584441,1031496,3
30.97,907.9,41.32,415974835,-935584592,1037402,3
30.97,907.25,41.33,415974952,-935584907,1043034,3
30.97,906.61,41.35,415975018,-935585355,1048491,3
30.97,906.04,41.35,415975081,-935585733,1053842,3
30.97,905.53,41.36,415975145,-935585872,1058666,3
30.97,905.05,41.33,415975196,-935585766,1063195,3
30.97,904.57,41.35,415975287,-935585589,1068131,3
30.98,903.98,41.35,415975505,-935585517,1073445,3
31,903.48,41.35,415975890,-935585539,1078621,3
31.02,902.85,41.3,415976405,-935585547,1083669,3
31.01,902.34,41.29,415976968,-935585539,1088638,3
31,901.78,41.33,415977517,-935585630,1093653,3
31,901.27,41.34,415978033,-935585919,1098551,3
30.99,900.72,41.31,415978517,-935586368,1103518,3
30.99,900.2,41.32,415978941,-935586841,1108618,3
31,899.7,41.35,415979266,-935587259,1113702,3
31.01,899.2,41.31,415979448,-935587644,1118642,3
31.02,898.7,41.3,415979503,-935587994,1123576,3
31.03,898.09,41.29,415979533,-935588210,1128843,3
31.02,897.53,41.28,415979644,-935588236,1134222,3
31.02,897.04,41.25,415979855,-935588120,1139552,3
31.01,896.39,41.25,415980110,-935587955,1144668,3
31.01,895.92,41.3,415980376,-935587783,1149154,3
31.01,895.45,41.27,415980681,-935587597,1153118,3
31.01,895.05,41.26,415981084,-935587419,1157150,3
31,894.63,41.27,415981572,-935587348,1161711,3
31.01,894.12,41.24,415982028,-935587456,1166972,3
31.01,893.5,41.28,415982350,-935587698,1172799,3
31.01,892.81,41.23,415982512,-935587932,1178743,3
31.01,892.1,41.25,415982596,-935588075,1184845,3
31.01,891.46,41.23,415982735,-935588161,1191273,3
31.01,890.77,41.23,415983010,-935588219,1197491,3
31.01,890.22,41.19,415983429,-935588190,1202838,3
31,889.68,41.19,415983900,-935587997,1207417,3
31,889.22,41.22,415984282,-935587699,1211794,3
31.01,888.72,41.23,415984524,-935587453,1216175,3
31.02,888.33,41.22,415984662,-935587340,1220791,3
31.28,888.67,41.18,415984763,-935587350,1225753,3
31.19,887.29,41.1,415984874,-935587458,1230993,3
31.13,886.7,41.05,415985007,-935587668,1236450,3
31.11,886.15,41.05,415985180,-935587988,1241880,3
31.11,885.56,41.05,415985413,-935588390,1247057,3
31.11,885.29,41.04,415985731,-935588806,1251967,3
31.25,884.68,41.09,415986149,-935589154,1256750,3
31.27,884.13,41.09,415986638,-935589351,1261631,3
31.21,883.55,41.05,415987114,-935589355,1266870,3
31.19,882.96,41.12,415987498,-935589246,1272443,3
31.16,882.32,41.08,415987768,-935589113,1277969,3
31.15,881.86,41.11,415987981,-935588946,1282992,3
31.18,881.48,41.12,415988173,-935588700,1287437,3
31.18,880.92,41.09,415988337,-935588390,1291609,3
31.29,880.44,41.07,415988443,-935588162,1295921,3
31.23,879.93,40.99,415988486,-935588150,1300528,3
31.2,879.42,41,415988540,-935588311,1305775,3
31.18,878.81,41.02,415988677,-935588475,1311529,3
31.17,878.27,41,415988875,-935588553,1317412,3
31.16,877.65,41,415989030,-935588641,1323294,3
31.15,877.1,40.95,415989065,-935588890,1328446,3
31.15,876.51,40.99,415989017,-935589330,1333223,3
31.14,876,40.98,415989043,-935589809,1338233,3
31.14,875.51,40.99,415989254,-935590210,1342961,3
31.13,875.09,40.96,415989649,-935590564,1347489,3
31.13,874.64,40.98,415990120,-935590903,1352596,3
31.12,873.98,41,415990509,-935591192,1358373,3
31.12,873.42,41,415990756,-935591387,1364550,3
31.12,872.68,40.93,415990924,-935591479,1370994,3
31.12,872.28,40.94,415991148,-935591496,1377491,3
31.2,871.54,40.97,415991493,-935591453,1383653,3
31.21,870.89,40.94,415991937,-935591389,1389436,3
31.25,870.39,40.86,415992429,-935591356,1394705,3
31.4,869.88,40.76,415992918,-935591334,1399164,3
31.38,869.22,40.69,415993373,-935591222,1403226,3
31.34,868.83,40.62,415993751,-935591010,1407425,3
31.3,868.4,40.6,415993984,-935590832,1412277,3
31.29,867.86,40.65,415994087,-935590849,1417555,3
31.29,867.42,40.64,415994144,-935591104,1423067,3
31.41,866.89,40.7,415994250,-935591485,1428897,3
31.44,866.29,40.59,415994450,-935591872,1434913,3
31.4,865.49,40.5,415994708,-935592217,1441060,3
31.36,864.8,40.45,415994961,-935592530,1447338,3
31.33,864.13,40.48,415995146,-935592866,1453710,3
31.32,863.47,40.54,415995289,-935593260,1460102,3
31.32,862.86,40.61,415995496,-935593704,1466594,3
31.32,864.5,40.58,415995860,-935594142,1472804,3
31.41,875.05,40.56,415996378,-935594529,1478379,3
31.5,861.14,40.5,415996976,-935594856,1483513,3
31.44,860.44,40.46,415997548,-935595153,1488129,3
31.39,860.05,40.41,415998071,-935595429,1492043,3
31.44,859.84,40.44,415998597,-935595662,1495898,3
31.49,859.24,40.42,415999136,-935595795,1500209,3
31.48,858.77,40.45,415999614,-935595814,1505127,3
31.54,858.37,40.48,415999952,-935595786,1510519,3
31.6,857.84,40.46,416000148,-935595820,1516235,3
31.78,857.38,40.35,416000271,-935595955,1521932,3
31.81,856.63,40.17,416000365,-935596125,1527268,3
31.67,856.07,40.09,416000425,-935596254,1531958,3
31.61,855.6,40.07,416000431,-935596346,1536174,3
31.57,855.25,40.16,416000431,-935596545,1540635,3
31.55,854.8,40.16,416000508,-935596965,1545498,3
31.67,854.46,40.21,416000744,-935597519,1550842,3
31.72,853.65,40.14,416001094,-935597980,1556809,3
31.62,852.96,40.14,416001438,-935598193,1562998,3
31.57,852.32,40.16,416001698,-935598218,1569168,3
31.59,851.93,40.21,416001907,-935598200,1575449,3
31.59,851.12,40.19,416002186,-935598193,1581911,3
31.66,850.44,40.15,416002659,-935598196,1588021,3
31.67,849.83,40.09,416003311,-935598178,1593554,3
31.6,849.25,40.01,416003960,-935598077,1598790,3
31.57,848.82,40.03,416004456,-935597854,1603543,3
31.56,848.62,40.04,416004794,-935597538,1608142,3
31.58,847.84,40.11,416005035,-935597230,1612982,3
31.56,847.41,40.05,416005223,-935597045,1618148,3
31.56,846.82,40.07,416005358,-935597041,1623394,3
31.55,846.22,40.06,416005441,-935597167,1628737,3
31.53,845.65,40.08,416005515,-935597336,1634043,3
31.52,845.15,40.06,416005620,-935597523,1639261,3
31.5,844.64,40.1,416005762,-935597776,1644125,3
31.49,844.19,40.1,416005955,-935598149,1648674,3
31.47,843.63,40.11,416006214,-935598564,1653532,3
31.46,843.13,40.13,416006537,-935598852,1658890,3
31.46,842.69,40.15,416006898,-935598923,1664628,3
31.51,842.07,40.12,416007245,-935598838,1670680,3
31.49,841.46,40.07,416007542,-935598700,1676930,3
31.47,840.8,40.05,416007759,-935598515,1683010,3
31.46,840.2,40.03,416007870,-935598206,1688403,3
31.45,839.76,40.05,416007848,-935597766,1693262,3
31.45,839.27,40.06,416007736,-935597381,1698497,3
31.45,838.69,40.09,416007647,-935597235,1704023,3
31.45,838.16,40.03,416007614,-935597310,1709658,3
31.49,837.53,40.03,416007579,-935597446,1715174,3
31.46,837.01,40.02,416007465,-935597555,1720066,3
31.45,836.59,39.98,416007271,-935597684,1724498,3
31.58,837.23,39.99,416007088,-935597883,1728829,3
31.61,835.79,39.93,416007002,-935598139,1733355,3
31.59,835.25,39.75,416007012,-935598394,1738386,3
31.55,834.68,39.72,416007054,-935598599,1743920,3
31.52,834.11,39.74,416007110,-935598780,1749535,3
31.5,833.53,39.75,416007215,-935599010,1754635,3
31.5,833.13,39.81,416007438,-935599307,1758978,3
31.49,832.77,39.85,416007775,-935599547,1763268,3
31.47,832.21,39.84,416008115,-935599594,1768134,3
31.46,831.66,39.86,416008341,-935599492,1773745,3
31.45,831.08,39.95,416008450,-935599449,1779916,3
31.44,830.51,39.89,416008555,-935599627,1785812,3
31.43,829.97,39.93,416008756,-935600009,1790985,3
31.42,823.62,39.89,416010469,-935604424,1856243,3
31.43,823.12,39.87,416010725,-935604643,1861154,3
31.48,822.74,39.92,416011001,-935604633,1866565,3
31.48,822.08,39.88,416011264,-935604680,1872467,3
31.45,821.56,39.85,416011489,-935604943,1878138,3
31.43,820.95,39.81,416011702,-935605335,1883711,3
31.43,820.41,39.84,416011959,-935605581,1889636,3
31.45,819.59,39.83,416012282,-935605538,1895453,3
31.44,819.17,39.74,416012591,-935605316,1901604,3
31.44,818.55,39.76,416012770,-935605154,1908067,3
31.45,817.95,39.75,416012813,-935605146,1914439,3
31.45,817.33,39.75,416012784,-935605137,1921122,3
31.44,816.59,39.69,416012758,-935604881,1927423,3
31.43,816.07,39.69,416012757,-935604310,1932786,3
31.42,815.73,39.73,416012756,-935603665,1938056,3
31.42,815.09,39.73,416012732,-935603233,1943443,3
31.41,814.55,39.7,416012696,-935603031,1949028,3
31.44,813.94,39.74,416012667,-935602853,1955071,3
31.44,813.36,39.75,416012696,-935602535,1961071,3
31.46,812.8,39.69,416012817,-935602097,1966746,3
31.45,812.23,39.72,416013007,-935601676,1972201,3
31.53,811.88,39.69,416013225,-935601355,1977335,3
31.53,811.21,39.62,416013461,-935601061,1982416,3
31.53,810.86,39.57,416013709,-935600690,1987443,3
31.53,810.34,39.56,416013944,-935600245,1992189,3
31.5,809.88,39.54,416014136,-935599812,1996712,3
31.47,809.39,39.52,416014259,-935599443,2001293,3
31.46,808.87,39.59,416014301,-935599134,2006093,3
31.44,808.42,39.59,416014278,-935598889,2011217,3
31.44,807.92,39.58,416014233,-935598751,2016410,3
31.43,807.5,39.59,416014214,-935598790,2021524,3
31.44,807.04,39.58,416014257,-935599027,2026768,3
31.45,806.49,39.59,416014377,-935599315,2032447,3
31.44,805.86,39.64,416014555,-935599503,2038500,3
31.42,805.25,39.66,416014759,-935599624,2044762,3
31.42,804.67,39.6,416014998,-935599845,2050618,3
31.41,804.2,39.69,416015317,-935600286,2055291,3
31.4,803.84,39.69,416015736,-935600856,2060113,3
31.39,803.19,39.65,416016180,-935601216,2065620,3
31.43,802.67,39.68,416016597,-935601231,2071093,3
31.49,802.35,39.66,416017018,-935601068,2076603,3
31.46,801.64,39.61,416017472,-935600952,2082275,3
31.43,801.09,39.57,416017968,-935600963,2088027,3
31.41,800.57,39.65,416018509,-935601030,2093663,3
31.41,800.08,39.58,416019085,-935601042,2099302,3
31.46,799.78,39.62,416019656,-935600974,2105195,3
31.46,798.84,39.5,416020177,-935600901,2111307,3
31.43,798.27,39.51,416020636,-935600885,2117477,3
31.42,797.68,39.46,416021088,-935600910,2123748,3
31.41,797.1,39.45,416021638,-935600956,2129822,3
31.41,796.56,39.45,416022346,-935601055,2135281,3
31.41,796.08,39.48,416023125,-935601234,2140721,3
31.4,795.59,39.45,416023814,-935601450,2146721,3
31.39,794.97,39.45,416024321,-935601621,2153000,3
31.4,794.44,39.49,416024704,-935601742,2159556,3
31.41,793.61,39.48,416025098,-935601925,2166483,3
31.4,793.17,39.45,416025559,-935602314,2173175,3
31.4,792.36,39.44,416026055,-935602933,2179171,3
31.48,791.87,39.46,416026523,-935603625,2185111,3
31.45,791.28,39.47,416026946,-935604141,2191438,3
31.43,790.7,39.5,416027377,-935604398,2197888,3
31.41,790,39.45,416027829,-935604541,2204672,3
31.4,789.35,39.48,416028191,-935604788,2211391,3
31.39,788.76,39.41,416028374,-935605213,2217228,3
31.43,789.32,39.45,416028405,-935605755,2222481,3
31.45,787.74,39.46,416028463,-935606266,2227930,3
31.42,787.2,39.45,416028677,-935606690,2233363,3
31.4,786.69,39.41,416028972,-935607137,2238952,3
31.38,786.15,39.39,416029236,-935607754,2244345,3
31.37,785.71,39.45,416029456,-935608522,2249278,3
31.36,785.29,39.42,416029747,-935609292,2253905,3
31.35,784.9,39.44,416030208,-935609929,2258246,3
31.34,784.51,39.42,416030820,-935610415,2262832,3
31.37,784.31,39.43,416031411,-935610815,2268318,3
31.39,783.48,39.47,416031852,-935611214,2274310,3
31.39,782.9,39.41,416032178,-935611604,2280702,3
31.47,782.27,39.38,416032505,-935611926,2287286,3
31.41,781.64,39.42,416032879,-935612093,2293541,3
31.38,781.05,39.39,416033281,-935612101,2299363,3
31.37,780.58,39.43,416033645,-935612062,2304631,3
31.38,780.13,39.41,416033882,-935612097,2309164,3
31.38,779.75,39.43,416033957,-935612271,2313383,3
31.36,779.31,39.4,416033991,-935612597,2318482,3
31.35,778.79,39.42,416034175,-935612986,2324319,3
31.41,778.21,39.44,416034546,-935613304,2330553,3
31.47,777.68,39.39,416034982,-935613534,2337059,3
31.6,776.99,39.37,416035346,-935613745,2343893,3
31.73,776.37,39.34,416035625,-935614049,2350815,3
31.6,775.78,39.23,416035885,-935614508,2357724,3
31.54,775.01,39.17,416036236,-935615035,2364612,3
31.51,774.38,39.14,416036743,-935615471,2371122,3
31.48,773.83,39.16,416037341,-935615704,2377232,3
31.51,773.28,39.21,416037871,-935615770,2383351,3
31.5,772.64,39.19,416038214,-935615818,2389505,3
31.46,772.12,39.15,416038396,-935616003,2395706,3
31.48,771.55,39.22,416038521,-935616389,2401918,3
31.5,771,39.21,416038659,-935616962,2407641,3
31.48,770.54,39.14,416038823,-935617682,2412815,3
31.46,770.01,39.18,416039036,-935618478,2417686,3
31.44,769.54,39.12,416039350,-935619266,2422379,3
31.44,769.22,39.18,416039789,-935619991,2427162,3
31.5,768.61,39.17,416040308,-935620633,2432395,3
31.45,768.12,39.08,416040826,-935621183,2438049,3
31.43,767.62,39.09,416041304,-935621626,2443904,3
31.41,767.11,39.08,416041762,-935621940,2449566,3
31.41,766.57,39.13,416042232,-935622123,2454984,3
31.39,766.09,39.14,416042696,-935622225,2460217,3
31.38,765.57,39.11,416043080,-935622313,2465407,3
31.45,765.32,39.17,416043318,-935622456,2470408,3
31.59,764.74,39.19,416043412,-935622731,2475344,3
31.49,764.22,39.1,416043468,-935623191,2480608,3
31.45,763.72,39.08,416043622,-935623797,2486537,3
31.42,763.11,39.13,416043922,-935624402,2492872,3
31.41,762.59,39.12,416044295,-935624874,2499486,3
31.45,761.98,39.11,416044649,-935625177,2505910,3
31.42,761.4,39.06,416044936,-935625354,2512153,3
31.4,760.84,39.02,416045158,-935625526,2518176,3
31.67,760.44,39.05,416045348,-935625758,2523758,3
31.64,759.83,39.03,416045563,-935625984,2528653,3
31.53,759.42,38.97,416045854,-935626092,2533412,3
31.47,758.91,38.93,416046262,-935626113,2538555,3
31.45,758.44,38.97,416046737,-935626246,2544437,3
31.43,757.91,38.98,416047207,-935626605,2550713,3
31.42,757.37,39.04,416047676,-935627116,2557118,3
31.4,756.81,39.06,416048188,-935627678,2563348,3
31.39,756.26,39.05,416048756,-935628279,2568856,3
31.37,755.8,39.04,416049342,-935628962,2573592,3
31.36,755.43,39.12,416049855,-935629751,2578092,3
31.34,754.97,39.09,416050204,-935630571,2582895,3
31.33,754.41,39.12,416050412,-935631246,2588510,3
31.32,753.87,39.09,416050640,-935631681,2594757,3
31.31,753.31,39.12,416051430,-935632098,2607918,3
31.29,752.36,39.09,416051827,-935632343,2614908,3
31.29,751.72,39.13,416052122,-935632710,2621832,3
31.28,751.08,39.14,416052395,-935633196,2628682,3
31.27,750.44,39.08,416052763,-935633670,2635483,3
31.26,749.74,39.09,416053225,-935633931,2642052,3
31.25,749.21,39.1,416053673,-935633945,2648401,3
31.25,748.65,39.09,416054038,-935633900,2654634,3
31.24,748.03,39.12,416054410,-935633991,2660409,3
31.22,747.58,39.05,416054923,-935634249,2665158,3
31.22,747.18,39.09,416055572,-935634585,2669934,3
31.25,746.62,39.08,416056110,-935634888,2675892,3
31.23,746.11,39.03,416056343,-935635103,2681730,3
31.36,745.64,39.09,416056367,-935635305,2687872,3
31.29,744.93,38.98,416056442,-935635590,2694838,3
31.25,744.39,38.99,416056734,-935635966,2701486,3
31.24,743.86,38.99,416057225,-935636360,2707942,3
31.26,743.11,39,416057720,-935636624,2714164,3
31.25,742.71,38.97,416058080,-935636672,2719378,3
31.27,742.33,38.96,416058298,-935636580,2724227,3
31.27,741.83,38.93,416058436,-935636558,2729536,3
31.25,741.3,38.95,416058547,-935636736,2735380,3
31.23,740.85,38.93,416058618,-935637087,2741375,3
31.22,740.31,38.98,416058613,-935637523,2747144,3
31.21,739.76,38.99,416058568,-935637997,2752659,3
31.2,739.26,38.95,416058575,-935638539,2757955,3
31.18,738.8,38.95,416058685,-935639192,2762963,3
31.16,738.36,39,416058888,-935639915,2767993,3
31.16,737.93,38.99,416059149,-935640586,2773556,3
31.16,737.45,38.99,416059455,-935641071,2779608,3
31.16,736.93,38.96,416059813,-935641314,2785667,3
31.15,736.48,38.94,416060195,-935641370,2791808,3
31.15,735.83,38.91,416060574,-935641433,2798184,3
31.14,735.23,38.97,416060978,-935641682,2804277,3
31.12,734.65,38.93,416061466,-935642119,2809628,3
31.11,734.28,38.93,416062039,-935642579,2814843,3
31.1,733.83,38.96,416062604,-935642848,2820258,3
31.1,733.36,38.93,416063048,-935642854,2825856,3
30.94,699.93,38.46,416064801,-935659701,3212344,3
30.98,699.48,38.48,416064650,-935659627,3216632,3
30.95,699.08,38.47,416064394,-935659798,3221257,3
30.94,698.68,38.52,416064122,-935660236,3226312,3
30.94,698.33,38.56,416063913,-935660778,3231925,3
31.1,698.24,38.53,416063799,-935661313,3237962,3
31.09,697.25,38.43,416063772,-935661876,3244090,3
31.02,696.73,38.37,416063823,-935662536,3249741,3
30.98,696.25,38.4,416063954,-935663285,3255086,3
30.96,695.7,38.38,416064114,-935663985,3260758,3
30.94,695.31,38.41,416064232,-935664505,3266777,3
30.96,694.73,38.41,416064313,-935664857,3272741,3
30.94,694.21,38.42,416064400,-935665140,3278414,3
31.19,693.83,38.35,416064529,-935665461,3283658,3
31.17,693.56,38.36,416064704,-935665856,3288246,3
31.24,693.09,38.25,416064912,-935666295,3292742,3
31.3,692.9,38.08,416065096,-935666749,3298084,3
31.39,692.24,37.95,416065170,-935667220,3304342,3
31.45,691.74,37.8,416065115,-935667716,3311002,3
31.49,690.97,37.68,416065008,-935668288,3317753,3
31.34,690.64,37.66,416064946,-935669003,3324201,3
31.26,689.91,37.68,416064966,-935669830,3330192,3
31.2,689.38,37.71,416065035,-935670664,3335699,3
31.15,688.9,37.79,416065081,-935671439,3341218,3
31.12,688.42,37.83,416065055,-935672170,3347093,3
31.09,687.89,37.89,416065015,-935672856,3353316,3
31.12,687.63,37.96,416065092,-935673443,3359505,3
31.17,687.08,37.9,416065352,-935673854,3364845,3
31.12,686.58,37.9,416065667,-935674049,3370213,3
31.13,686,37.81,416065838,-935674169,3376325,3
